NOA_PP_LAT_5_ID|JUR|PARID|ALTID|TAXYR|OWNERNAME|ADDR1|ADDR2|CITYNAME|STATECODE|ZIP1|PIN|CONTACT_NAME|CONTACT_PHONE|CONTACT_FAX|CONTACT_EMAIL|PROPERTY_ADDRESS|TAXPAYER_NAME|TAXPAYER_PREPARED_DATE|TAX_PREPARER_NAME|TAX_PREPARER_PHONE|TAX_PREPARER_EMAIL|TAX_PREPARER_PREPARED_DATE|FORM_ID
8551|1|650-POYDRASST1660P|103102618P|2014|"SALAS ATTORNEY & COUNSELOR"|"650 POYDRAS STREET"|"SUITE 1660"|"NEW ORLEANS"|LA|70130|123456||5047993080|||"650  POYDRAS ST 1660"|||||||8551
8552|1|650-POYDRASST1906P|103102619P|2014|"SCHAEFER LEYENS LLC"|"650 POYDRS STREET"|"SUITE 1906"|"NEW ORLEANS"|LA|70130|123456||5042993388|||"650  POYDRAS ST 1906"|||||||8552
8553|1|650-POYDRASST1910P|103102620P|2014|"TRIAL CONCEPTS"|"650 POYDRAS STREET"|"SUITE 1910"|"NEW ORLEANS"|LA|70130|123456|||||"650  POYDRAS ST 1910"|||||||8553
8554|1|650-POYDRASST2020P|103102621P|2014|"ODOM & DES ROCHES LLP"|"650 POYDRAS STREET"|"SUITE 2020"|"NEW ORLEANS"|LA|70130|123456||5045297687|||"650  POYDRAS ST 2020"|||||||8554
8555|1|650-POYDRASST2105P|103102622P|2014|"COURINGTON KIEFER & SOMMERS LLC"|"650 POYDRAS STREET"|"SUITE 2105"|"NEW ORLEANS"|LA|70130|123456||5045245510|||"650  POYDRAS ST 2105"|||||||8555
8556|1|650-POYDRASST2230P|103102625P|2014|"DEROUEN LAW FIRM"|"650 POYDRAS STREET"|"SUITE 2230"|"NEW ORLEANS"|LA|70130|123456|"PATRICK D DEROUEN"|5042743660|5042743664|PDEROUEN@DEROUENLAW.COM|"650  POYDRAS ST 2230"|||||||8556
8557|1|650-POYDRASST2240P|103102626P|2014|"CORE SOLUTIONS"|"650 POYDRAS STREET"|"SUITE 2240"|"NEW ORLEANS"|LA|70130|123456|"BEN DUGAS"|5042376367|||"650  POYDRAS ST 2240"|||||||8557
8558|1|650-POYDRASST2242P|103102627P|2014|"DAVIS PROFESSIONAL"|"650 POYDRAS STREET"|"SUITE 2242"|"NEW ORLEANS"|LA|70130|123456||5045447635|||"650  POYDRAS ST 2242"|||||||8558
8559|1|650-POYDRASST2247P|103102628P|2014|"BRYAN & JUPITER"|"650 POYDRAS ST"|"SUITE 2247"|"NEW ORLEANS"|LA|70112|123456||5045618933|5045616050||"650  POYDRAS ST 2247"|||||||8559
8560|1|650-POYDRASST2303P|103102629P|2014|NOCCJ|"650 POYDRAS STREET"|"SUITE 2303"|"NEW ORLEANS"|LA|70130|123456||5045223762|||"650  POYDRAS ST 2303"|||||||8560
8561|1|650-POYDRASST2417P|103102631P|2014|"AMERICAN EQUITIES & DEVELOPMENT"|"650 POYDRAS STREET"|"SUITE 2417"|"NEW ORLEANS"|LA|70130|123456||5045955022|||"650  POYDRAS ST 2417"|||||||8561
8562|1|4611-SCARROLLTONAV01P|105304216P|2014|"CHARLES A HEMMANS|AGENT"|"PO BOX 19146"||"NEW ORLEANS"|LA|70179|123456|"CHARLES A HEMMANS"|5044883000|5044883090|CHARLES.HEMMANS.B3E8@STATEFARM|"4611 S CARROLLTON AV 01"|||||||8562
8563|1|1615-PERDIDOSTP|104103417P|2014|"SPRINT SPECTRUM LP"|"PO BOX 8430"||"KANSAS CITY"|MO|64114|123456|"BECKY DABBS"|9137625924|||"1615  PERDIDO ST "|||||||8563
8564|1|3951-ERATOST01P|102107512P|2014|"NEXTEL SOUTH CORPORATION"|"PO BOX 7911"||"OVERLAND PARK"|KS|66207|123456|"BECKY DABBS"|9137625924|||"3951  ERATO ST 01"|||||||8564
8565|1|909-POYDRASST2900P|104102260P|2014|"KPMG LLP #10172"|"3 CHESTNUT RIDGE ROAD"||MONTVALE|NJ|7645|123456|"CARIDAD PEREZ"|2013077508|||"909  POYDRAS ST 2900"|||||||8565
8566|1|424-LOYOLAAVP|104102828P|2014|"CENTRAL PARKING SYS OF LA #230-0131"|"C/O JONI PRICE"|"1102 18TH AVE SOUTH"|NASHVILLE|TN|37212|123456|"JONI PRICE"|6158432805||JPRICE@AEGISTAX.COM|"424  LOYOLA AV "|||||||8566
8567|1|1741-POYDRASSTP|104103506P|2014|"CENTRAL PARKING SYS INC #230-1020"|"C/O JONI PRICE"|"1102 18TH AVE SOUTH"|NASHVILLE|TN|37212|123456|"JONI PRICE"|6158432805||JPRICE@AEGISTAX.COM|"1741  POYDRAS ST "|||||||8567
8568|1|200-POYDRASSTP|103100147P|2014|"BIG RIVER BREWERIES INC"|"248 CENTENNIAL PKWY"|"STE 100"|LOUISVILLE|CO|80027|123456||5045522739|||"200  POYDRAS ST "|||||||8568
8569|1|1010-COMMONST810AP|105102784P|2014|"GUSTAVO M. COUTIN D.D.S."|"1010 COMMON ST"|"SUITE 810"|"NEW ORLEANS"|LA|70112|123456||5045292120|||"1010  COMMON ST 810A"|||||||8569
8570|1|3951-ERATOSTP|102107513P|2014|"VZW PERSONAL COMMUNICATIONS"|"PO BOX 260968"||PLANO|TX|75026|123456|"MICHELLE RICHTER"|9724755555|||"3951  ERATO ST "|||||||8570
8571|1|1615-POYDRASST2000P|104103418P|2014|"SAMSUNG OIL & GAS USA CORPORATION"|"5847 SAN FELIPE STREET"|"SUITE 1500"|HOUSTON|TX|77057|123456|"GHEE HYUNG"|7135547900|7135547999||"1615  POYDRAS ST 2000"|||||||8571
8572|1|829-STCHARLESAV01P|103102307P|2014|"EMERIL LAGASSE FOUNDATION"|"829 ST CHARLES AVENUE"||"NEW ORLEANS"|LA|70130|123456|"JOSH MARIE"|5045244241|||"829  ST CHARLES AV 01"|||||||8572
8573|1|650-POYDRASST2828P|103102562P|2014|"THE SULZER GROUP"|"650 POYDRAS STREET"|"SUITE 2828"|"NEW ORLEANS"|LA|70130|123456|"CHARLES SULZER"|5042993384|5042993389|CHARLES@SULZERGROUP.COM|"650  POYDRAS ST 2828"|||||||8573
8574|1|4-CANALST5P|105100257P|2014|"T-MOBILE CENTRAL LLC"|"12920 SE 38TH STREET"||BELLEVUE|WA|98006|123456|"BRANDON BAYS"|4253835282|||"4  CANAL ST 5"|||||||8574
8575|1|4220-HOWARDAV01P|102110603P|2014|"DESTINATION MANAGEMENT INC"|"4220 HOWARD AVENUE"||"NEW ORLEANS"|LA|70125|123456|"DAVID SWEENY"|5042125910|5045871602||"4220  HOWARD AV 200"|||||||8575
8576|1|2801-BANKSSTP|105204508P|2014|"BOFAFT HALL"|"2801 BANKS STREET"||"NEW ORLEANS"|LA|70119|123456|||||"2801  BANKS ST "|||||||8576
8577|1|306-SBROADSTP|105204509P|2014|"SIMPLY DIVINE FULL SERVICE SALON"|"304 SOUTH BROAD STREET"||"NEW ORLEANS"|LA|70119|123456||5043336387|||"306 S BROAD ST "|||||||8577
8578|1|4101-SCARROLLTONAV01P|105305203P|2014|"ABC INSURANCE AGENCIES"|"PO BOX 1119"||OPELOUSAS|LA|70571|123456|"DIRK BOUDREAUX"|3379420263|3379420254||"4101 S CARROLLTON AV 01"|||||||8578
8579|1|3502-TULANEAVP|105300502P|2014|"FAMILY MEDICAL CLINIC"|"4745 AVRON BLVD."||METAIRIE|LA|70006|123456|"GURMUKH| BAWN S"|5042398908|||"3502  TULANE AV "|||||||8579
8580|1|1381-MAGAZINESTP|101103108P|2014|"CORNER MUSE SNACK & SNOWBALLS"|"1381 MAGAZINE STREET"||"NEW ORLEANS"|LA|70130|123456||5045281050|||"1381  MAGAZINE ST "|||||||8580
8581|1|814-SPETERSSTP|103100509P|2014|"PIE PIZZA & PASTAS"|"814 SOUTH PETERS STREET"||"NEW ORLEANS"|LA|70130|123456||5045282743|||"814 S PETERS ST "|||||||8581
8582|1|220-SROBERTSONSTP|105103812P|2014|"ANGELETTO'S PIZZERIA"|"C/O SEREFE LLC"|"220 S ROBERTSON ST"|"NEW ORLEANS"|LA|70112|123456|||||"220 S ROBERTSON ST "|||||||8582
8583|1|1717-STCHARLESAVP|101104332P|2014|"ST CHARLES SURGICAL HOSPITAL| LLC"|"1717 ST CHARLES AVENUE"||"NEW ORLEANS"|LA|70130|123456|"CHERI SALTAFORMAGGIO"|5048992800|||"1717  ST CHARLES AV "|||||||8583
8584|1|401-SCLAIBORNEAV01P|104103507P|2014|"CLAIBORNE SPECIALTIES LLC"|"401 SOUTH CLAIBORNE AVUENUE"||"NEW ORLEANS"|LA|70112|123456|"ROBERT CRAIG"|5045122842|||"401 S CLAIBORNE AV 01"|||||||8584
8585|1|401-SCLAIBORNEAV02P|104103508P|2014|BLACKCOFFEE.COM|"401 SOUTH CLAIBORNE AVENUE"|"SUITE D"|"NEW ORLEANS"|LA|70112|123456|"MARYLIN PEARLEY"|5043049048|||"401 S CLAIBORNE AV 02"|||||||8585
8586|1|1215-PRYTANIAST311P|102103849P|2014|"USA TRAVEL AGENCY"|"1215 PRYTANIA STREET"|"SUITE 311"|"NEW ORLEANS"|LA|70130|123456|"JANICE DOLLIOLE OR JULI MCINNIS"|5045237818|5045235246|USASAT@SWBELL.NET|"1215  PRYTANIA ST 311"|||||||8586
8587|1|521-TCHOUPITOULASSTP|104100319P|2014|"521 TCHOUPITOULAS STREET LLC"|"521 TCHOUPITOULAS ST"||"NEW ORLEANS"|LA|70130|123456|"TOM CRUMLEY"||||"521  TCHOUPITOULAS ST "|||||||8587
8588|1|1380-PORTOFNEWORLEANSPLP|103100307P|2014|"MARDI GRAS WORLD"|"1380 PORT OF NEW ORLEANS PLACE"||"NEW ORLEANS"|LA|70130|123456|"KARL KEHOE"|5043617821|5045581865||"1380  PORT OF NEW ORLEANS PL "|||||||8588
8589|1|228-STCHARLESAV1316P|105102101P|2014|"JEAN C. FELTS & COMPANY"|"228 ST CHARLES AVENUE"|"SUITE 1316"|"NEW ORLEANS"|LA|70130|123456||5045816947|||"228  ST CHARLES AV 1316"|||||||8589
8590|1|929-GIRODSTP|103103039P|2014|"PREMIUM PARKING SERVICE LLC"|"1010 COMMON ST"|"SUITE 2950"|"NEW ORLEANS"|LA|70112|123456||5045655546|||"929  GIROD ST "|||||||8590
8591|1|1717-STCHARLESAV01P|101104333P|2014|"MORRISON MANAGEMENT SPEACIALIST"|"PO BOX 260888"||PLANO|TX|75026|123456|||||"1717  ST CHARLES AV 01"|||||||8591
8592|1|4303-SCARROLLTONAVP|105303503P|2014|"HERNANDEZ CONSULTING"|"4303 S CARROLLTON AVE"||"NEW ORLEANS"|LA|70119|123456|"ALEJANDRO HERNANDEZ"|5043058571|5046176590|RDUNN@HERNANDEZCONSULTING.COM|"4303 S CARROLLTON AV "|||||||8592
8593|1|1655-POYDRASSTP|104103419P|2014|"SPRINT SPECTRUM LP"|"PO BOX 8430"||"KANSAS CITY"|MO|64114|123456|"BECKY DABBS"|9137625924|||"1655  POYDRAS ST "|||||||8593
8594|1|400-POYDRASST1650-AP|103101817P|2014|"STEPHENSON CHAVARRI & LAMBERT LLC"|"400 POYDRAS STREET"|"SUITE 1650"|"NEW ORLEANS"|LA|70130|123456|||||"400  POYDRAS ST 1650-A"|||||||8594
8595|1|601-POYDRASST12THFLP|104101199P|2014|"QUIK PRINT OF NEW ORLEANS"|"5626 CITRUS BLVD"||"NEW ORLEANS"|LA|70123|123456|"KEVIN GRAVLEY"|5047337377|5047339072||"601  POYDRAS ST 12TH FL"|||||||8595
8596|1|1236-CAMPSTP|102103009P|2014|"HISTORIC ACQUISITIONS & HOLDINGS LLC"|"1236 CAMP STREET"||"NEW ORLEANS"|LA|70130|123456|||||"1236  CAMP ST "|||||||8596
8597|1|124-SCLARKST01P|105300133P|2014|"DAVID J. FOSHEE ATTORNEY AT LAW"|"124 SOUTH CLARK STREET"||"NEW ORLEANS"|LA|70119|123456||5044826611|||"124 S CLARK ST 01"|||||||8597
8598|1|1401-SBROADST01P|101108009P|2014|"T-MOBILE CENTRAL LLC"|"12920 SOUTH EAST 38TH STREET"||BELLEVUE|WA|98006|123456|"BRANDON BAYS"|4253835282|||"1401 S BROAD ST 01"|||||||8598
8599|1|507-SFRONTSTP|103100208P|2014|"T-MOBILE CENTRAL LLC"|"12920 SOUTH EAST 38TH STREET"||BELLEVUE|WA|98006|123456|"BRNADON BAYS"|4253835282|||"507 S FRONT ST "|||||||8599
8600|1|4101-SCARROLLTONAV02P|105305204P|2014|"FAST TAX SERVICE INC"|"4111 JEFFERSON HIGHWAY"||JEFFERSON|LA|70121|123456||5049088291|||"4101 S CARROLLTON AV 02"|||||||8600
8601|1|1717-STCHARLESAV02P|101104334P|2014|"CENTER FOR RESTORATIVE BREAST SURG. LLC"|"1717 ST CHARLES AVENUE"||"NEW ORLEANS"|LA|70130|123456|||||"1717  ST CHARLES AV 02"|||||||8601
8602|1|1717-STCHARLESAV03P|101104335P|2014|"ST CHARLES HOLDINGS LLC"|"1717 ST CHARLES AVENUE"||"NEW ORLEANS"|LA|70130|123456|"CHERI SALTAFORMAGGIO"|5048992800|||"1717  ST CHARLES AV 03"|||||||8602
8603|1|1100-POYDRASST2870P|103104735P|2014|"PLANNING ASSOC. OF LA LLC"|"1100 POYDRAS STREET"|"SUITE 2870"|"NEW ORLEANS"|LA|70163|123456|"RALPH C. FREIBERT"|5045397171|||"1100  POYDRAS ST 2870"|||||||8603
8604|1|1100-POYDRASST2700P|103104737P|2014|"BRADLEY MURCHISON KELLY & SHE LLC"|"1100 POYDRAS STREET"|"SUITE 2700"|"NEW ORLEANS"|LA|70163|123456|"SCOTT BARRON"|3182271131|3182271141||"1100  POYDRAS ST 2700"|||||||8604
8605|1|1717-STCHARLESAV04P|101104336P|2014|"DJO LLC"|"1430 DECISION STREET"||VISTA|CA|92081|123456|"KRISTEN LUCERA"|7607343165|||"1717  ST CHARLES AV 04"|||||||8605
8606|1|650-POYDRASST2249P|103102563P|2014|"SAMANNA MANGEMENT LLC"|"650 POYDRAS STREET"|"SUITE 2249"|"NEW ORLEANS"|LA|70130|123456|||||"650  POYDRAS ST 2249"|||||||8606
8607|1|1515-POYDRASST2580P|104103377P|2014|"PROFESSIONAL ASSET RECOVERY"|"1515 POYDRAS STREET"|"SUITE 2580"|"NEW ORLEANS"|LA|70112|123456|"ERIC BEAL"|5045583752|5045583755||"1515  POYDRAS ST 2580"|||||||8607
8608|1|541-SRENDONSTP|102111204P|2014|"TRAHAN & DAVIS LLC"|"541 SOUTH RENDON STREET"||"NEW ORLEANS"|LA|70119|123456||5048265305|||"541 S RENDON ST "|||||||8608
8609|1|1100-POYDRASST1455P|103104744P|2014|"THE BAGNERIS FIRM LLC"|"1100 POYDRAS STREET"|"SUITE 1455"|"NEW ORLEANS"|LA|70163|123456||5045524828|5045524820||"1100  POYDRAS ST 1455"|||||||8609
8610|1|909-POYDRASST2230P|104102266P|2014|"ADVANTAGE CAPITAL"|"MANAGEMENT CORP"|"909 POYDRAS ST # 2230"|"NEW ORLEANS"|LA|70112|123456|||||"909  POYDRAS ST 2230"|||||||8610
8611|1|LEASEDEQUIPMENT2723P|104102723P|2014|"TRANSACTION NETWORK SERVICES"|"1939 ROLAND CLARKE PLACE"||RESTON|VA|20191|123456|"OSEI ADDO"|7034538359|||"0  LEASED EQUIPMENT  2723"|||||||8611
8612|1|909-POYDRASST1200P|104102267P|2014|"JACOBS/CSRS PROGRAM MANAGEMENT"|"909 POOYDRAS ST"|"SUITE 1200"|"NEW ORLEANS"|LA|70112|123456||5045920150|5045920185|WALTER.AERTKER@JACOBDCSRS.COM|"909  POYDRAS ST 1200"|||||||8612
8613|1|400-POYDRASST2620P|103101928P|2014|"CATLIN  INSURANCE COMPANY INC"|"400 POYDRAS STREET"|"SUITE 2620"|"NEW ORLEANS"|LA|70130|123456||5043042107|||"400  POYDRAS ST 2620"|||||||8613
8614|1|628-ORANGESTP|101101504P|2014|"BEEHIVE HAIR STUDIO"|"628 ORANGE STREET"||"NEW ORLEANS"|LA|70130|123456||5045655309|||"628  ORANGE ST "|||||||8614
8615|1|123-SPIERCESTP|105302004P|2014|"STEVEN J. FINEGAN ARCHITECTS LTD"|"123 S PIERCE ST"||"NEW ORLEANS"|LA|70119|123456||5044865744|5044865746|STEVEFINEGAN@NOCOXMAIL.COM|"123 S PIERCE ST "|||||||8615
8616|1|3001-TULANEAV04P|105206000P|2014|"THERAPY WINE LOUNGE"|"3001 TULANE AVENUE"||"NEW ORLEANS"|LA|70119|123456|||||"3001  TULANE AV 04"|||||||8616
8617|1|2601-TULANEAV440P|105204129P|2014|"ABLE SECURITY AND PATROL LLC"|"8000 CROWDER BLVD"|"SUITE C"|"NEW ORLEANS"|LA|70127|123456|||||"2601  TULANE AV 440"|||||||8617
8618|1|2601-TULANEAV500P|105204130P|2014|"AIDS HEALTHCARE FOUNDATION"|"6255 WEST SUNSET BLVD"|"SUITE 21F"|"LOS ANGELES"|CA|90028|123456|||||"2601  TULANE AV 500"|||||||8618
8619|1|2601-TULANEAV445P|105204131P|2014|"AVITA DRUGS LLC"|"411 COLONIAL DR"||"BATON ROUGE"|LA|70806|123456|"KAYLIE BLOUIN / MIKE FOWLER"|2252361543|2259243217|KAYLIE.BLOUIN@AVITADRUGS.COM|"2601  TULANE AV 445"|||||||8619
8620|1|650-POYDRASST2250AP|103102564P|2014|"CHRISTINA GERARVE CPA LLC"|"650 POYDRAS STREET"|"SUITE 2250"|"NEW ORLEANS"|LA|70130|123456||5046203800|5046203803|CHD3GERARVE@BELLSOUTH.NET|"650  POYDRAS ST 2250 A"|||||||8620
8621|1|739-BARONNESTP|103103315P|2014|"FRANK DESALVO"|"739 BARONNE STREET"||"NEW ORLEANS"|LA|70113|123456|"RONALD GREEN"|5045244191|5048210036|RONALDG@FDESALVO.COM|"739  BARONNE ST "|||||||8621
8622|1|4220-HOWARDAV02P|102110604P|2014|"NEW ORLEANS TOURS INC"|"4220 HOWARD AVENUE"||"NEW ORLEANS"|LA|70125|123456|"DAVID SWEENY"|5045871600|||"4220  HOWARD AV 02"|||||||8622
8623|1|2021-PERDIDOST02P|104104006P|2014|"GLOBUS MEDICAL INC."|"PO BOX 59365"||SCHAUMBURG|IL|60159|123456|"DAVID ZAFFRON"|8475585715|||"2021  PERDIDO ST 02"|||||||8623
8624|1|1100-POYDRASST3300P|103104480P|2014|"MONTGOMERY BARNETT LLP"|"1100 POYDRAS STREET"|"SUITE 3300"|"NEW ORLEANS"|LA|70163|123456|"FRANCINE COLLINS"|5045857559|5042008959|FCOLLINS@MONBAR.COM|"1100  POYDRAS ST 3300"|||||||8624
8625|1|701-POYDRASST4225P|104101218P|2014|"MANAGEMENT SEARCH INC."|"2220 MARQUIS TOWER ONE"|"245 PEACHTREE CENTER AVENUE"|ATLANTA|GA|30303|123456|"DONALD MCCOLL"|4045923817||DONALD.MCCOLL@MSI-INTL.COM|"701  POYDRAS ST 4225"|||||||8625
8626|1|228-STCHARLESAV1418P|105102907P|2014|"DOUGLAS A. RUCKMAN CPA"|"228 ST CHARLES AVENUE"|"SUITE 1418"|"NEW ORLEANS"|LA|70130|123456|"DOUGLAS RUCKMAN"|5045235920|5045235943|DOUG@RUCKMANCPA.COM|"228  ST CHARLES AV 1418"|||||||8626
8627|1|909-POYDRASST1240P|104102268P|2014|"CSRS INC"|"909 POYDRAS STREET"|"SUITE 1240"|"NEW ORLEANS"|LA|70112|123456|||||"909  POYDRAS ST 1240"|||||||8627
8628|1|4115-SCARROLLTONAVP|105304016P|2014|"VELOCITY SPORTS PERFORMANCE"|"4115 SOUTH CARROLLTON AVENUE"||"NEW ORLEANS"|LA|70119|123456||5048615000|||"4115 S CARROLLTON AV "|||||||8628
8629|1|1055-STCHARLESAV201P|102105300P|2014|"ALFORD ADVERTISING INC"|"1055 ST CHARLES AVENUE"|"SUITE 201"|"NEW ORLEANS"|LA|70130|123456||5045817500|5045229166||"1055  ST CHARLES AV 201"|||||||8629
8630|1|1055-STCHARLESAV210P|102104200P|2014|"EDMUNDSON MANAGEMENT CO INC"|"1055 ST CHARLES AVE"|"SUITE 210"|"NEW ORLEANS"|LA|70130|123456|||||"1055  ST CHARLES AV 210"|||||||8630
8631|1|1330-PRYTANIAST01P|101104025P|2014|"BLUE PLATE CAFE"|"1330 PRYTANIA STREET"||"NEW ORLEANS"|LA|70130|123456|||||"1330  PRYTANIA ST 01"|||||||8631
8632|1|1501-RELIGIOUSSTAP|101101300P|2014|"AUDUBON PRIMARY ACADEMY"|"1501 RELIGIOUS ST"||"NEW ORLEANS"|LA|70130|123456|||||"1501  RELIGIOUS ST A"|||||||8632
8633|1|1001-LOYOLAAVAP|102106008P|2014|"ARAMARK CORP #5010"|"PO BOX 7548"||PHILADELPHIA|PA|19101|123456|||||"1001  LOYOLA AV A"|||||||8633
8634|1|3308-TULANEAV500P|105207011P|2014|"WEISER SECURITY SERVICES INC"|"3308 TULANE AVE"|"5TH FLOOR"|"NEW ORLEANS"|LA|70119|123456|"MICHAEL WEISER"|5045864705|||"3308  TULANE AV 500"|||||||8634
8635|1|1100-POYDRASST2510P|103104310P|2014|"TBS ADJUSTING INC"|"1100 POYDRAS STREET"|"2510 ENTERGY CENTRE"|"NEW ORLEANS"|LA|70163|123456|"SYLVIA IMBORNONE"|5045680480|5045680204|TBSCPA@TBS-ADJUSTING.COM|"1100  POYDRAS ST 2510"|||||||8635
8636|1|1717-STCHARLESAV05P|101104026P|2014|"ARIZANT HEALTHCARE INC"|"PO BOX 4900"|"TAX DEPT 575"|SCOTTSDALE|AZ|85261|123456|"VIOLA BRISENO"|8668664186|||"1717  ST CHARLES AV 05"|||||||8636
8637|1|1403-ANNUNCIATIONST01P|101102007P|2014|"EQUILEASE FINANCIAL SERVICES"|"50 WASHINGTON STREET"|"10TH FLOOR"|NORWALK|CT|6854|123456|"DANIEL ALVAREZ"|2033541772|||"1403  ANNUNCIATION ST 01"|||||||8637
8638|1|410-SBROADSTP|105204013P|2014|"CENTRAL BAIL BONDING"|"410 SOUTH BROAD STREET"||"NEW ORLEANS"|LA|70119|123456||5048225993|||"410 S BROAD ST "|||||||8638
8639|1|1250-POYDRASST1900P|103104013P|2014|"NO HORNETS NBA LIMITED PARTNER"|"1250 POYDRAS STREET"|"SUITE 1900"|"NEW ORLEANS"|LA|70112|123456|"DIANE D. NORTH"|5045934851|8666052209||"1250  POYDRAS ST 1900"|||||||8639
8640|1|2611-FELICITYSTP|101107213P|2014|"SAFE GUARD TAX SERVICE"|"2611 FELICITY ST"||"NEW ORLEANS"|LA|70113|123456|||||"2611  FELICITY ST "|||||||8640
8641|1|1615-POYDRASST1300P|104103390P|2014|"KUCHLER POLK SCHELL WEINER & RICHESON| L"|"1615 POYDRAS STREET"|"SUITE 1300"|"NEW ORLEANS"|LA|70112|123456||5047084395|||"1615  POYDRAS ST 1300"|||||||8641
8642|1|201-STCHARLESAV02P|105101023P|2014|"TAYLOR'S CLEANERS"|"201 ST CHARLES AVENUE"|"SUITE 112"|"NEW ORLEANS"|LA|70170|123456|||||"201  ST CHARLES AV 02"|||||||8642
8643|1|1055-STCHARLESAV200AP|102104005P|2014|"CARTER LAW GROUP"|"1055 ST CHARLES AVENUE"|"SUITE 200"|"NEW ORLEANS"|LA|70130|123456|||||"1055  ST CHARLES AV 200A"|||||||8643
8644|1|1055-STCHARLESAV120P|102104007P|2014|"NEW ORLEANS NEIGHBORHOOD DEVELOPEMENT"|"1055 ST CHARLES AVENUE"|"SUITE 120"|"NEW ORLEANS"|LA|70130|123456|||||"1055  ST CHARLES AV 120"|||||||8644
8645|1|1205-STCHARLESAVDP|102104009P|2014|"KFK GROUP INC"|"1205 ST CHARLES AVENUE"|"SUITE D"|"NEW ORLEANS"|LA|70130|123456||5045851535|||"1205  ST CHARLES AV D"|||||||8645
8646|1|1509-STCHARLESAVP|101104032P|2014|"AVENUE GARDEN HOTEL"|"1509 ST CHARLES AVENUE"||"NEW ORLEANS"|LA|70130|123456|||||"1509  ST CHARLES AV "|||||||8646
8647|1|734-UNIONSTP|105103012P|2014|"DE VILLE FRAMING LLC"|"734 UNION ST SUITE 100"||"NEW ORLEANS"|LA|70112|123456|||||"734  UNION ST "|||||||8647
8648|1|810-UNIONST324P|104101020P|2014|"SCHOENFIELD LAW CORPORATION"|"810 UNION STREET"|"SUITE 324"|"NEW ORLEANS"|LA|70112|123456|||||"810  UNION ST 324"|||||||8648
8649|1|639-LOYOLAAV2075P|104104022P|2014|"COX CABLE OF NEW ORLEANS| INC."|"639 LOYOLA AVENUE"|"SUITE 2075"|"NEW ORLEANS"|LA|70113|123456|||||"639  LOYOLA AV 2075"|||||||8649
8650|1|639-LOYOLAAV220P|103104019P|2014|"RIVERLAND CREDIT UNION"|"639 LOYOLA AVENUE"|"SUITE 220"|"NEW ORLEANS"|LA|70113|123456|"LORI LASSERE BOURG"|5045765733|||"639  LOYOLA AV 220"|||||||8650
8651|1|639-LOYOLAAV2565P|103104020P|2014|"THERMO CREDIT LLC"|"639 LOYOLA AVENUE"|"SUITE 2565"|"NEW ORLEANS"|LA|70113|123456|"KRIS SCAIRONO"|5046203312|5046203103|KRIS@THERMOCREDIT.COM|"639  LOYOLA AV 2565"|||||||8651
8652|1|322-LAFAYETTEST02P|103101013P|2014|"MARITIME & COMMODITY SERVICES LLC"|"322 LAFAYETTE STREET"|"SUITE 300"|"NEW ORLEANS"|LA|70130|123456|||||"322  LAFAYETTE ST 02"|||||||8652
8653|1|322-LAFAYETTEST03P|103101032P|2014|"CONSULATE OF SWITZERLAND"|"322 LAFAYETTE STREET"||"NEW ORLEANS"|LA|70130|123456|||||"322  LAFAYETTE ST 03"|||||||8653
8654|1|400-LAFAYETTEST130P|103101035P|2014|"CHILDREN'S BUREAU OF NEW ORLEANS"|"400 LAFAYETTE STREET"|"SUITE 130"|"NEW ORLEANS"|LA|70130|123456|||||"400  LAFAYETTE ST 130"|||||||8654
8655|1|400-LAFAYETTESTP|103101036P|2014|"L'HOSTE & RAMSEY LLC"|"400 LAFAYETTE STREET"||"NEW ORLEANS"|LA|70130|123456|||||"400  LAFAYETTE ST "|||||||8655
8656|1|400-LAFAYETTEST201P|103101037P|2014|"ALLIANCE OVERNIGHT DOCUMENT"|"400 LAFAYETTE STREET"|"SUITE 201"|"NEW ORLEANS"|LA|70130|123456||5045261000|||"400  LAFAYETTE ST 201"|||||||8656
8657|1|938-LAFAYETTEST204P|103103046P|2014|"MADRO BANDARIES"|"938 LAFAYETTE STREET"|"SUITE 204"|"NEW ORLEANS"|LA|70130|123456|||||"938  LAFAYETTE ST 204"|||||||8657
8658|1|938-LAFAYETTEST507P|103103000P|2014|"ALARBY JOHNSON APLC"|"938 LAFAYETTE STREET"|"SUITE 507"|"NEW ORLEANS"|LA|70130|123456|fsdfsdfsdf|5046581111|6545545645|xx@yahoo.com|"938  LAFAYETTE ST 507"|||||||8658
8659|1|938-LAFAYETTEST418P|103103049P|2014|"ACEREN INDUSTRIES LLC"|"938 LAFAYETTE STREET"|"SUITE 418"|"NEW ORLEANS"|LA|70130|123456|||||"938  LAFAYETTE ST 418"|||||||8659
8660|1|938-LAFAYETTEST107P|103103055P|2014|"UE YMEL TECHNOLOGIES LLC"|"938 LAFAYETTE STREET"|"SUITE 107"|"NEW ORLEANS"|LA|70113|123456|||||"938  LAFAYETTE ST 107"|||||||8660
8661|1|938-LAFAYETTEST300P|103103056P|2014|"LOUISIANA CULTURAL VISTAS"|"938 LAFAYETTE STREET"|"SUITE 300"|"NEW ORLEANS"|LA|70113|123456|||||"938  LAFAYETTE ST 300"|||||||8661
