"JUR","PARID","TAXYR","CATEGORY","PPTYPE","FILEYR","YRACQD","NOUNITS","ACQUISITION_COST","EFFECTIVE_LIFE","CONSIGNER_OWNER_NAME","CONSIGNER_MAILING_ADDR","CONSIGNER_RENTAL_AMT","ITEM_DESCRIPTION","CONSIGNER_TEL_NO"
"2","600-BOURBONSTP","2025","10","65","2025","2014","1","3757","10","NULL","NULL","NULL","NULL","NULL"
"2","600-BOURBONSTP","2025","10","65","2025","2015","1","45020","10","NULL","NULL","NULL","NULL","NULL"
"2","600-BOURBONSTP","2025","10","65","2025","2016","1","3968","10","NULL","NULL","NULL","NULL","NULL"
"2","600-BOURBONSTP","2025","10","65","2025","2019","1","24864","10","NULL","NULL","NULL","NULL","NULL"
"2","600-BOURBONSTP","2025","10","65","2025","2021","1","5494","10","NULL","NULL","NULL","NULL","NULL"
"2","600-BOURBONSTP","2025","10","65","2025","2022","1","22267","10","NULL","NULL","NULL","NULL","NULL"
"2","600-BOURBONSTP","2025","10","65","2025","2023","1","8163","10","NULL","NULL","NULL","NULL","NULL"
"2","600-BOURBONSTP","2025","13","0","2025","2010","1","95633","12","NULL","NULL","NULL","RENOVATIONS","NULL"
"2","600-BOURBONSTP","2025","13","0","2025","2022","1","52650","12","NULL","NULL","NULL","3 HVAC UNITS","NULL"
"1","LEASEDEQUIPMENT3114P","2025","10","151","2025","2018","1","6815","10","NULL","NULL","NULL","NULL","NULL"
"1","2232-TULANEAVP","2025","08","13","2025","2006","1","400","12","NULL","NULL","NULL","NULL","NULL"
"1","2232-TULANEAVP","2025","08","13","2025","2016","1","500","12","NULL","NULL","NULL","NULL","NULL"
"1","2232-TULANEAVP","2025","08","13","2025","2016","1","200","12","NULL","NULL","NULL","NULL","NULL"
"1","2232-TULANEAVP","2025","08","13","2025","2021","1","150","12","NULL","NULL","NULL","NULL","NULL"
"1","840-CANALSTP","2025","08","15","2025","2000","1","4930","12","NULL","NULL","NULL","NULL","NULL"
"1","840-CANALSTP","2025","08","15","2025","2002","1","1033","12","NULL","NULL","NULL","NULL","NULL"
"1","840-CANALSTP","2025","08","15","2025","2010","1","1661","12","NULL","NULL","NULL","NULL","NULL"
"1","840-CANALSTP","2025","08","15","2025","2015","1","29336","12","NULL","NULL","NULL","NULL","NULL"
"1","840-CANALSTP","2025","10","104","2025","2015","1","38853","12","NULL","NULL","NULL","NULL","NULL"
"1","840-CANALSTP","2025","10","104","2025","2017","1","4436","12","NULL","NULL","NULL","NULL","NULL"
"1","840-CANALSTP","2025","10","104","2025","2018","1","37499","12","NULL","NULL","NULL","NULL","NULL"
"1","840-CANALSTP","2025","13","0","2025","2012","1","15000","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"1","840-CANALSTP","2025","13","0","2025","2015","1","31663","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"1","650-POYDRASST2708P","2025","08","13","2025","1980","1","170","12","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST2708P","2025","08","13","2025","1970","1","0","12","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST2708P","2025","08","13","2025","1975","1","155","12","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST2708P","2025","08","13","2025","1980","1","820","12","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST2708P","2025","10","190","2025","2008","1","470","3","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST2708P","2025","10","190","2025","2009","1","470","3","NULL","NULL","NULL","NULL","NULL"
"1","650-POYDRASST2708P","2025","10","190","2025","2010","1","470","3","NULL","NULL","NULL","NULL","NULL"
"3","1648-GENTILLYBDP","2025","10","65","2025","2003","1","18387","10","NULL","NULL","NULL","NULL","NULL"
"3","1648-GENTILLYBDP","2025","10","65","2025","2006","1","10377","10","NULL","NULL","NULL","NULL","NULL"
"3","1648-GENTILLYBDP","2025","10","65","2025","2011","1","2250","10","NULL","NULL","NULL","NULL","NULL"
"3","1648-GENTILLYBDP","2025","10","65","2025","2013","1","12405","10","NULL","NULL","NULL","NULL","NULL"
"3","1648-GENTILLYBDP","2025","10","65","2025","2014","1","1303","10","NULL","NULL","NULL","NULL","NULL"
"3","1648-GENTILLYBDP","2025","10","65","2025","2015","1","2060","10","NULL","NULL","NULL","NULL","NULL"
"3","1648-GENTILLYBDP","2025","10","65","2025","2017","1","2744","10","NULL","NULL","NULL","NULL","NULL"
"1","1741-POYDRASSTP","2025","08","15","2025","2022","1","223701","12","NULL","NULL","NULL","NULL","NULL"
"1","1741-POYDRASSTP","2025","10","18","2025","2022","1","1312992","8","NULL","NULL","NULL","NULL","NULL"
"1","1741-POYDRASSTP","2025","10","18","2025","2023","1","46975","8","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","08","3","2025","2011","1","5508","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","08","3","2025","2019","1","592","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","10","65","2025","2007","1","1083","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","10","65","2025","2009","1","480","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","10","65","2025","2011","1","329","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","10","65","2025","2013","1","326","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","10","65","2025","2014","1","163","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","10","65","2025","2016","1","576","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","10","65","2025","2019","1","6488","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAVP","2025","10","65","2025","2022","1","2262","10","NULL","NULL","NULL","NULL","NULL"
"6","801-WEBSTERSTP","2025","08","13","2025","2014","1","0","12","NULL","NULL","NULL","NULL","NULL"
"2","839-DECATURSTP","2025","08","15","2025","2001","1","1460","12","NULL","NULL","NULL","NULL","NULL"
"2","839-DECATURSTP","2025","08","15","2025","2013","1","6000","12","NULL","NULL","NULL","NULL","NULL"
"2","839-DECATURSTP","2025","08","15","2025","2022","1","41369","12","NULL","NULL","NULL","NULL","NULL"
"2","839-DECATURSTP","2025","10","104","2025","2011","1","8720","12","NULL","NULL","NULL","NULL","NULL"
"2","839-DECATURSTP","2025","13","0","2025","2011","1","239284","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"2","839-DECATURSTP","2025","13","0","2025","2012","1","69788","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"2","839-DECATURSTP","2025","13","0","2025","2016","1","47200","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"2","839-DECATURSTP","2025","13","0","2025","2022","1","11000","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"6","4521-MAGAZINESTBP","2025","13","0","2025","2015","1","5000","12","NULL","NULL","NULL","Mats","NULL"
"6","6205-SMIROSTP","2025","10","95","2025","2006","1","9089","5","NULL","NULL","NULL","NULL","NULL"
"6","6205-SMIROSTP","2025","10","95","2025","2007","1","2363","5","NULL","NULL","NULL","NULL","NULL"
"6","6205-SMIROSTP","2025","10","95","2025","2019","1","6000","5","NULL","NULL","NULL","NULL","NULL"
"6","6205-SMIROSTP","2025","10","95","2025","2020","1","3000","5","NULL","NULL","NULL","NULL","NULL"
"6","1330-ARABELLASTP","2025","10","243","2025","2006","1","51715","12","NULL","NULL","NULL","NULL","NULL"
"6","1330-ARABELLASTP","2025","10","242","2025","2012","1","26161","3","NULL","NULL","NULL","NULL","NULL"
"6","1330-ARABELLASTP","2025","10","240","2025","2014","1","33734","5","NULL","NULL","NULL","NULL","NULL"
"6","4700-FRERETSTP","2025","08","14","2025","2017","1","2300","10","NULL","NULL","NULL","NULL","NULL"
"6","4700-FRERETSTP","2025","10","228","2025","2017","1","32739","10","NULL","NULL","NULL","NULL","NULL"
"6","4700-FRERETSTP","2025","10","228","2025","2018","1","8740","10","NULL","NULL","NULL","NULL","NULL"
"6","4700-FRERETSTP","2025","10","228","2025","2019","1","12225","10","NULL","NULL","NULL","NULL","NULL"
"6","4700-FRERETSTP","2025","13","0","2025","2017","1","22911","12","NULL","NULL","NULL","Leasehold improvements","NULL"
"3","1431-ROYALSTP","2025","08","3","2025","2012","1","2059","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","08","3","2025","2015","1","554","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","08","3","2025","2018","1","773","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","08","10","2025","2022","1","3088","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","08","10","2025","2022","1","3963","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","08","3","2025","2022","1","6314","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","10","65","2025","2012","1","826","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","10","65","2025","2015","1","300","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","10","65","2025","2017","1","1000","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","10","65","2025","2018","1","400","10","NULL","NULL","NULL","NULL","NULL"
"3","1431-ROYALSTP","2025","13","0","2025","2022","1","28214","12","NULL","NULL","NULL","HOTEL IMPROVEMENTS","NULL"
"3","1431-ROYALSTP","2025","13","0","2025","2022","1","24458","12","NULL","NULL","NULL","HOTEL IMPROVEMENTS","NULL"
"3","1431-ROYALSTP","2025","13","0","2025","2023","1","10032","12","NULL","NULL","NULL","BAR IMPROVEMENTS","NULL"
"1","1100-POYDRASST1350P","2025","08","13","2025","2023","1","1590","12","NULL","NULL","NULL","NULL","NULL"
"1","1100-POYDRASST1350P","2025","08","13","2025","2021","1","124376","12","NULL","NULL","NULL","NULL","NULL"
"1","1100-POYDRASST1350P","2025","10","70","2025","2023","1","40201","3","NULL","NULL","NULL","NULL","NULL"
"1","1100-POYDRASST1350P","2025","10","70","2025","2022","1","15886","3","NULL","NULL","NULL","NULL","NULL"
"1","1100-POYDRASST1350P","2025","10","70","2025","2021","1","3328","3","NULL","NULL","NULL","NULL","NULL"
"1","1100-POYDRASST1350P","2025","10","69","2025","2022","1","646","3","NULL","NULL","NULL","NULL","NULL"
"1","1100-POYDRASST1350P","2025","10","97","2025","2022","1","18480","3","NULL","NULL","NULL","NULL","NULL"
"1","1100-POYDRASST1350P","2025","13","0","2025","2022","1","991","12","NULL","NULL","NULL","Electrical Sales Corporation","NULL"
"1","1100-POYDRASST1350P","2025","13","0","2025","2022","1","686","12","NULL","NULL","NULL","General Improvements","NULL"
"1","1100-POYDRASST1350P","2025","13","0","2025","2022","1","19602","12","NULL","NULL","NULL","Strategic Security Solutions","NULL"
"1","404-POYDRASST1975P","2025","08","13","2025","2018","1","6450","12","NULL","NULL","NULL","NULL","NULL"
"1","404-POYDRASST1975P","2025","08","13","2025","2019","1","9569","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST3640P","2025","08","13","2025","2008","1","10021","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST3640P","2025","10","72","2025","2013","1","7925","3","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST3640P","2025","10","72","2025","2014","1","3135","3","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST3640P","2025","10","72","2025","2017","1","969","3","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST3640P","2025","10","72","2025","2018","1","1418","3","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST3640P","2025","10","72","2025","2020","1","2844","3","NULL","NULL","NULL","NULL","NULL"
"6","3637-MAGAZINESTP","2025","10","72","2025","2023","1","1908","3","NULL","NULL","NULL","NULL","NULL"
"6","3637-MAGAZINESTP","2025","10","73","2025","2023","1","3636","5","NULL","NULL","NULL","NULL","NULL"
"6","3637-MAGAZINESTP","2025","10","228","2025","2023","1","7421","10","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","08","13","2025","2004","1","1081","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","08","13","2025","2013","1","2233","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","08","13","2025","2014","1","3766","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","08","13","2025","2015","1","4137","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","08","13","2025","2017","1","5083","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","08","13","2025","2022","1","6552","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","263","2025","2007","1","1167","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","70","2025","2008","1","12201","3","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","249","2025","2010","1","15248","8","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","116","2025","2012","1","4125","5","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","77","2025","2013","1","19773","5","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","70","2025","2014","1","1392","3","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","69","2025","2014","1","4946","3","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","191","2025","2015","1","6026","5","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","69","2025","2015","1","7029","3","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","77","2025","2016","1","11719","5","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","128","2025","2016","1","14200","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","69","2025","2017","1","63980","3","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","77","2025","2017","1","24012","5","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","69","2025","2018","1","6398","3","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","112","2025","2021","1","28000","10","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","263","2025","2022","1","3500","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","13","0","2025","2010","1","55331","12","NULL","NULL","NULL","LEASEHOLD IMPROVEMENTS","NULL"
"2","4815-CONTISTP","2025","13","0","2025","2022","1","7090","12","NULL","NULL","NULL","LEASEHOLD IMPROVEMENTS","NULL"
"2","4815-CONTISTP","2025","10","128","2025","2023","1","27855","12","NULL","NULL","NULL","NULL","NULL"
"2","4815-CONTISTP","2025","10","77","2025","2023","1","24029","5","NULL","NULL","NULL","NULL","NULL"
"3","2521-BAYOURDP","2025","08","15","2025","2023","1","475","12","NULL","NULL","NULL","NULL","NULL"
"6","4800-MAGAZINESTP","2025","08","14","2025","2016","1","5000","10","NULL","NULL","NULL","NULL","NULL"
"6","4800-MAGAZINESTP","2025","10","228","2025","2016","1","3062","10","NULL","NULL","NULL","NULL","NULL"
"6","4800-MAGAZINESTP","2025","10","228","2025","2016","1","11000","10","NULL","NULL","NULL","NULL","NULL"
"6","4800-MAGAZINESTP","2025","10","70","2025","2023","1","800","3","NULL","NULL","NULL","NULL","NULL"
"6","4800-MAGAZINESTP","2025","13","0","2025","2016","1","19700","12","NULL","NULL","NULL","Leasehold Improvements ","NULL"
"7","513-SCARROLLTONAVP","2025","08","14","2025","2022","1","2584","10","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","51","2025","2022","1","500","5","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","71","2025","2022","1","400","3","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","148","2025","2023","1","2095","20","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","148","2025","2023","1","1795","20","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","148","2025","2023","1","2095","20","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","148","2025","2017","1","2000","20","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","148","2025","2022","1","2993","20","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","148","2025","2023","1","2295","20","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","10","148","2025","2022","1","2369","20","NULL","NULL","NULL","NULL","NULL"
"7","513-SCARROLLTONAVP","2025","99","0","2025","NULL","1","NULL","5","Alack","17420 hwy 190 E","175","Dish washer","9853459476"
"1","239-SJEFFERSONDAVISPK04P","2025","08","1","2025","2007","1","5073","12","NULL","NULL","NULL","NULL","NULL"
"2","2811-TOULOUSESTP","2025","08","15","2025","2004","1","30000","12","NULL","NULL","NULL","NULL","NULL"
"2","2811-TOULOUSESTP","2025","08","13","2025","2006","1","3000","12","NULL","NULL","NULL","NULL","NULL"
"2","2811-TOULOUSESTP","2025","10","128","2025","2015","1","28340","12","NULL","NULL","NULL","NULL","NULL"
"2","2811-TOULOUSESTP","2025","10","263","2025","2023","1","13900","12","NULL","NULL","NULL","NULL","NULL"
"2","2811-TOULOUSESTP","2025","10","70","2025","2023","1","4500","3","NULL","NULL","NULL","NULL","NULL"
"2","14-FRENCHMRKTVENDORSP","2025","08","15","2025","2021","1","38","12","NULL","NULL","NULL","NULL","NULL"
"2","14-FRENCHMRKTVENDORSP","2025","08","15","2025","2020","1","46","12","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2023","1","11433","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2022","1","32206","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2021","1","52301","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2020","1","538","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2019","1","39399","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2018","1","62154","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2017","1","28127","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2016","1","63063","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2015","1","174132","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2013","1","284738","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2012","1","190802","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2011","1","14696","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2010","1","438085","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","08","10","2025","2009","1","768184","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","70","2025","2023","1","12535","3","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","70","2025","2021","1","14963","3","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","70","2025","2020","1","49307","3","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","70","2025","2019","1","29152","3","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","116","2025","2023","1","69659","5","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","116","2025","2022","1","19533","5","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","116","2025","2021","1","11185","5","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","116","2025","2019","1","172893","5","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","249","2025","2019","1","16812","8","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","249","2025","2018","1","88730","8","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","249","2025","2013","1","43197","8","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","249","2025","2011","1","16174","8","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","228","2025","2023","1","5242","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","228","2025","2018","1","12786","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","228","2025","2016","1","18608","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","228","2025","2015","1","87119","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","228","2025","2013","1","46917","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","228","2025","2011","1","728","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","228","2025","2009","1","1368","10","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","157","2025","2023","1","34537","12","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","157","2025","2022","1","6488","12","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","157","2025","2021","1","25875","12","NULL","NULL","NULL","NULL","NULL"
"2","124-ROYALST010P","2025","10","157","2025","2019","1","12845","12","NULL","NULL","NULL","NULL","NULL"
"6","2738-GENPERSHINGSTP","2025","08","13","2025","1965","1","200","12","NULL","NULL","NULL","NULL","NULL"
"2","4411-CANALSTBP","2025","08","2","2025","2017","1","11000","10","NULL","NULL","NULL","NULL","NULL"
"2","4411-CANALSTBP","2025","10","31","2025","2017","1","500","10","NULL","NULL","NULL","NULL","NULL"
"2","4411-CANALSTBP","2025","13","1","2025","2017","1","800","15","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","08","15","2025","2016","1","1002","12","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","08","15","2025","2017","1","2735","12","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","08","15","2025","2018","1","1235","12","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","08","15","2025","2019","1","1175","12","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","08","15","2025","2020","1","81","12","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","08","15","2025","2021","1","2977","12","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","08","15","2025","2022","1","762","12","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","08","15","2025","2023","1","1802","12","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","10","267","2025","2016","1","684","8","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","10","267","2025","2017","1","1150","8","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","10","267","2025","2018","1","704","8","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","10","267","2025","2019","1","990","8","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","10","267","2025","2020","1","519","8","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","10","267","2025","2021","1","810","8","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","10","267","2025","2022","1","657","8","NULL","NULL","NULL","NULL","NULL"
"7","140-WHARRISONAVP","2025","10","267","2025","2023","1","972","8","NULL","NULL","NULL","NULL","NULL"
"7","8719-OAKSTP","2025","08","13","2025","2015","1","157","12","NULL","NULL","NULL","NULL","NULL"
"7","8719-OAKSTP","2025","08","13","2025","2015","1","161","12","NULL","NULL","NULL","NULL","NULL"
"7","7214-PONTCHARTRAINBLP","2025","08","12","2025","2006","1","9660","10","NULL","NULL","NULL","NULL","NULL"
"7","7214-PONTCHARTRAINBLP","2025","10","180","2025","2006","1","6125","10","NULL","NULL","NULL","NULL","NULL"
"7","7621-MAPLESTP","2025","08","15","2025","2013","1","39453","12","NULL","NULL","NULL","NULL","NULL"
"7","7621-MAPLESTP","2025","10","228","2025","2013","1","117657","10","NULL","NULL","NULL","NULL","NULL"
"7","7621-MAPLESTP","2025","13","0","2025","2013","1","305182","12","NULL","NULL","NULL","Store Buildout","NULL"
"7","7621-MAPLESTP","2025","13","0","2025","2019","1","25425","12","NULL","NULL","NULL","HVAC","NULL"
"2","901-NCARROLLTONAVP","2025","08","14","2025","2023","1","0","10","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","08","4","2025","2008","1","26871","12","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","08","4","2025","2010","1","385","12","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","08","4","2025","2012","1","1616","12","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","08","4","2025","2013","1","213","12","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","08","4","2025","2014","1","6265","12","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","190","2025","2007","1","71771","3","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","70","2025","2011","1","728","3","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","3","2025","2011","1","8305","10","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","190","2025","2013","1","2170","3","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","190","2025","2014","1","613","3","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","70","2025","2015","1","1031","3","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","246","2025","2015","1","1393","8","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","246","2025","2016","1","5399","8","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","70","2025","2016","1","778","3","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","70","2025","2017","1","4048","3","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","10","70","2025","2021","1","1990","3","NULL","NULL","NULL","NULL","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","1987","1","21431","12","NULL","NULL","NULL","various","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","1988","1","801","12","NULL","NULL","NULL","various","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","1993","1","500","12","NULL","NULL","NULL","various","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","1998","1","34074","12","NULL","NULL","NULL","various","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","1999","1","15254","12","NULL","NULL","NULL","various","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","2011","1","4541","12","NULL","NULL","NULL","bathroom renovation","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","2012","1","6260","12","NULL","NULL","NULL","sewer line","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","2013","1","993","12","NULL","NULL","NULL","window film","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","2014","1","636","12","NULL","NULL","NULL","gutters","NULL"
